age,educ,earnings,marry
37,1,320,0
55,3,2000,1
51,2,2500,1
64,2,1258.5,1
39,2,730.76001,1
46,3,692,1
46,5,478,0
32,1,460,0
30,2,1440,0
44,5,2307.6899,1
68,5,2884.6101,1
45,5,2538.46,1
40,2,675,1
27,4,1237.5,0
49,2,600,1
41,2,1300,1
28,4,1269.23,0
26,2,360,0
44,3,1250,1
62,4,900,1
33,2,880,0
31,1,300,1
67,5,480.76001,0
56,5,2884.6101,1
33,2,400,1
44,2,640,1
24,3,480,0
33,2,1000,0
48,5,961,0
30,1,300,0
29,2,290,0
31,2,390,0
51,4,2884.6101,1
22,4,153.84,0
51,3,1255,1
41,4,1134.61,1
22,2,734.25,0
56,3,600,1
38,3,1132,1
56,3,769.22998,1
75,3,2884.6101,1
36,2,200,1
49,3,1634,0
28,2,700,0
33,2,1160,1
46,4,769,1
33,3,1057.6899,1
41,2,400,1
45,4,1450,1
35,2,262.5,0
51,5,1192.3,0
49,3,1050,1
43,5,1442.3,1
64,4,1700,1
27,4,241.5,0
50,3,800,1
56,1,480,1
33,3,640,1
53,3,2884.6101,1
53,5,480,0
35,3,2446.1499,1
49,1,350,1
27,4,600,0
24,4,1005.91,0
33,4,1615.38,1
52,1,400,1
26,1,200,0
48,3,2403,1
43,2,1000,1
56,3,800,1
62,5,1730.76,1
35,2,1240,1
35,4,1120,1
27,3,769.22998,1
36,3,560,0
60,2,1000,1
49,2,390,1
38,4,1442,1
44,4,673.07001,0
63,2,1153,0
68,1,550,1
52,1,444.14999,1
26,3,770,0
44,5,2192,1
51,4,1923.0699,1
41,1,720,0
32,3,730,0
56,4,2300,0
70,4,2884.6101,1
53,2,1000,0
38,4,1442,1
52,3,615.38,0
33,4,2884.6101,0
52,3,923.07001,1
27,4,673.07001,0
42,5,1923.0699,1
39,2,600,1
25,2,540,0
25,5,384.60999,0
49,2,480.76001,0
42,3,1680,0
56,2,2884.6101,1
31,4,1538.46,1
48,4,1923,0
26,4,500,0
25,4,2884.6101,0
52,4,1134,1
25,4,1538,0
33,5,403,1
55,4,769,0
61,5,1923.0699,1
51,4,1567.6,1
66,3,315,1
57,3,440,1
30,4,1000,0
26,4,720,0
50,2,2307.6899,1
21,3,384.60999,0
30,3,1125,1
59,4,2884.6101,1
52,4,1134,1
41,2,1000,0
23,2,496,0
30,4,1096.15,0
31,5,2884.6101,0
45,2,961,0
66,4,152,1
36,2,2403,1
72,5,221,1
36,5,2884.6101,1
50,5,2884.6101,1
49,4,865.38,0
64,4,1365,1
34,5,2884.6101,1
37,1,400,1
28,5,640,0
46,5,2192,1
48,2,300,0
62,5,2884.6101,1
34,4,807,1
64,4,2884.6101,1
46,3,1153.84,1
66,3,900,1
48,4,1384,0
61,1,961.53003,1
52,2,1442.3,1
37,4,2057.6899,0
36,4,1572.76,0
40,2,500,0
23,2,275,0
56,3,856,0
66,2,520,1
42,4,365,0
42,1,414,0
53,4,850,1
58,3,346.14999,1
28,2,400,0
35,2,560,0
59,2,380,0
35,4,1057.6899,1
62,4,1826.92,1
54,3,1193.4,1
24,4,1346.15,0
45,4,2884.6101,0
52,5,1153.84,1
64,4,1923,1
36,4,961.53003,1
21,3,520,0
40,4,1096.15,0
58,3,769.22998,1
41,4,1711.53,1
47,4,850,1
28,2,1019,1
49,4,1096.15,0
43,4,2884.6101,1
53,4,2884.6101,1
45,5,1346,1
27,2,576.91998,1
54,2,769.22998,1
54,2,1865,1
23,2,360,0
54,5,2403.8401,0
53,4,750,1
52,2,720.79999,1
74,3,461.53,1
60,4,1134.61,1
33,2,1000,1
39,3,807.69,0
53,2,440,1
51,2,730,0
43,4,1384.61,1
47,5,2884.6101,1
44,5,2884.6101,1
47,1,288,0
28,4,807.69,1
48,2,560,0
25,1,410.39999,0
32,1,410.39999,0
47,2,410.39999,0
25,2,410.39999,0
27,1,410.39999,0
48,1,410.39999,0
41,2,576,1
54,3,484.79999,1
59,3,2884.6101,1
35,2,900,1
38,1,300,0
35,3,480,1
46,5,769.22998,1
24,1,546,1
44,3,950,1
58,3,480.76001,1
44,1,352,1
47,2,730.40002,1
45,1,195,1
27,3,800,0
27,4,738.46002,1
52,3,900,1
62,2,270,1
65,2,1160,1
46,2,450,1
60,2,1080,0
47,1,720,1
56,3,570.5,0
57,5,2884,1
57,2,961,1
61,2,1038.46,1
56,1,400,0
52,3,711.53003,1
47,2,230.75999,1
63,1,180,1
44,4,1692.3,0
59,3,865,1
61,2,960,1
28,4,1100,0
52,3,992.21997,1
26,2,1235,0
21,2,520,0
24,2,520,0
58,1,1645,0
58,3,1360,1
61,2,308,0
55,3,350,1
47,3,720,0
44,2,2450,1
51,3,1416.3,0
44,3,800,1
22,2,2884.6101,0
24,2,1923,0
58,3,205.75999,0
34,2,740,1
79,5,969.22998,1
21,2,706.40002,0
39,3,903.5,1
66,5,392.29999,1
31,3,1785,1
37,3,1400,0
21,3,180,0
56,3,600,0
44,2,676,0
38,4,2884.6101,0
40,2,600,0
54,3,750,1
28,2,425,0
36,3,676,1
48,5,1711,1
32,2,1600,1
29,2,1850,1
57,4,1692,1
29,5,800,0
61,3,360,1
59,3,676.28003,1
22,3,297.5,0
25,4,600,0
29,2,680,0
59,5,1015,1
55,4,423.07001,0
57,2,865.38,1
55,2,369.60001,0
49,5,1620,1
23,2,400,0
29,3,500,1
30,2,1600,0
56,2,880,1
27,4,828.95001,1
34,4,1153.84,1
54,2,538,0
60,2,2115.3799,1
48,2,1144.4,1
25,2,330,0
56,3,423.07001,0
30,3,336,1
50,5,1211,1
36,5,2884.6101,1
49,2,560,1
57,3,392.29999,1
28,2,180,0
54,5,1100,1
24,3,300,0
56,2,476,1
44,5,1346.15,1
52,5,2403.8401,1
25,2,600,0
36,2,1540,1
56,2,440,0
35,5,1100,1
57,4,2884.6101,1
52,4,2884.6101,1
39,4,1115,1
41,2,640,0
68,2,250,1
46,3,1240,1
28,3,865.38,1
50,5,884.60999,0
41,3,1000,1
47,5,1576.92,1
65,4,1615.38,1
61,2,550,0
38,4,1240,1
54,5,769,1
29,2,500,1
28,3,680,1
32,2,400,0
23,2,615,0
54,2,758,1
26,1,585,1
44,2,1060,1
22,2,194.39999,0
31,2,1155,1
40,2,673.07001,0
23,3,598,0
51,3,124.61,0
35,5,1100,1
27,2,730,1
48,2,950,1
56,4,1634.61,1
50,2,136,1
63,5,865.38,1
34,2,520,1
60,1,480.76001,1
24,2,240,0
24,3,1200,0
24,2,468,0
37,2,1000,1
61,4,600,1
45,2,1000,1
62,3,1057,1
37,3,666.5,1
31,2,480,0
32,1,520,0
41,1,380,0
38,3,300,1
68,4,1615,1
38,3,576.91998,0
33,1,750,0
56,1,400,0
52,3,711,1
55,4,1153.84,0
58,3,900,1
21,3,282.79999,0
51,2,700,0
36,2,673,1
26,4,276.92001,0
80,4,769.22998,0
46,4,1923.0699,1
24,5,769.22998,0
46,3,573.5,0
66,3,1150,1
41,2,880,0
30,3,600,0
25,3,521.90002,1
48,3,560,0
32,2,1000,1
49,3,1653.84,1
29,5,2000,1
73,1,580,1
52,3,520,1
33,2,1500,1
59,5,1250,1
50,2,800,1
33,2,467.5,0
24,3,1280,1
63,2,240,1
48,1,125,0
26,5,1096,1
68,2,1569,1
44,5,2884.6101,1
53,2,1588.8,1
24,2,423.07001,0
25,2,520,1
46,3,1018.24,1
63,3,680,1
56,3,1100,1
37,2,800,1
34,2,680,0
26,2,680,0
26,1,420,0
30,1,380,0
38,1,400,0
26,1,376,0
29,5,830.76001,1
73,2,200,0
30,5,961.53003,1
29,4,1800,1
58,3,807.69,1
64,1,468,1
27,2,961.53003,0
58,2,1153,1
29,3,860,0
21,2,1000,0
52,2,1538.46,1
47,4,1363.63,1
34,3,600,1
56,2,580,0
34,2,528,0
29,3,600,0
35,3,886.79999,0
30,1,630,0
57,5,1500,1
58,3,581.20001,0
51,1,620,1
39,4,1442.3,1
45,2,500,1
35,3,1144.4,1
38,2,692.29999,1
57,2,1538.46,1
42,4,461.53,0
23,3,160,0
56,3,2115,1
33,4,754.40002,0
31,5,1153.84,1
24,4,1057.6899,0
24,4,865.38,0
25,4,1201.92,0
57,4,1634.61,1
40,2,1280,1
31,4,300,0
62,4,720,1
38,4,1153,1
65,3,150,1
26,4,452,1
47,5,2096,1
27,2,387.60001,1
29,4,710,1
37,3,264,0
60,4,1538.46,1
80,4,1280,1
54,2,1050.7,0
70,5,1269,1
56,4,1920,1
50,4,923,0
38,4,440,1
39,5,1730.76,1
29,3,800,1
49,2,640,1
22,2,330,0
55,4,1300,1
67,2,192,1
61,4,2153.8401,0
38,4,2884.6101,1
33,5,1307.6899,1
58,3,1089.1,1
30,5,1269.23,1
64,2,361,1
34,2,994.22998,0
55,4,2115,1
54,4,2307.6899,1
38,4,1250,1
48,2,980.76001,0
36,5,1538.46,1
55,4,1200,0
58,3,2884.6101,1
53,4,1572,1
60,5,2884.6101,1
43,3,1520,1
58,5,2884.6101,1
65,4,1269,1
47,2,2250,0
62,5,2115.3799,1
41,4,500,1
30,1,1000,1
37,2,600,1
55,2,740,0
42,3,625,1
62,5,480,0
39,3,1000,1
52,3,1250,1
61,4,2307,1
26,4,1201,0
40,4,2307,1
27,4,100,0
58,5,1538,1
40,2,1000,0
57,4,1846.15,1
49,3,1240,0
54,4,2480.76,0
39,2,850,1
31,3,320,0
27,2,654,1
39,2,640,0
54,5,1923,1
60,2,1776.1,1
56,3,1200,1
33,4,1750,0
29,4,673,1
40,4,1826.92,1
25,4,400,1
54,5,673.07001,1
56,4,2884.6101,1
45,3,585.09998,1
21,2,175,0
23,3,472,0
68,2,262.5,1
48,2,1500,1
66,4,1003.8,1
51,2,600,0
58,1,1400,1
45,4,2100,0
62,4,988,1
36,5,2500,1
55,2,560,0
60,5,2500,1
68,3,1442.3,1
42,3,730.76001,1
22,2,420,0
53,2,295.20001,1
59,2,480,1
37,3,1320,0
64,1,950,1
60,4,1266,0
40,5,2884.6101,1
67,4,1269,1
43,4,1250,1
34,4,1201,0
26,2,180,0
35,2,940,1
41,4,1442,1
43,3,925,1
29,4,1076,0
25,4,1200,0
33,3,1897.6,0
39,2,557.69,0
59,3,730,0
42,3,675,1
24,4,634.60999,0
43,4,1634.61,1
35,2,480,0
50,5,1900,1
50,2,552,1
40,2,673.07001,1
68,3,125,1
58,5,1153.84,1
25,4,673.07001,0
26,4,560,1
35,2,2884.6101,1
41,2,400,0
49,2,525.20001,0
28,2,653.84003,0
45,3,897.22998,1
40,2,680,1
36,2,600,1
63,3,150,1
54,2,1403.84,1
44,3,854.84003,0
39,3,1346.15,1
33,4,1201,0
37,3,680,1
45,2,615.38,0
30,3,749.20001,0
33,3,1384,1
47,3,1307.6899,1
25,3,730,0
30,3,825,0
33,4,1346,1
29,1,480.76001,0
33,4,2884.6101,1
31,2,653,0
33,2,653,0
48,2,112,0
23,2,977.5,0
41,3,1212,0
28,4,1050,1
24,4,525,0
65,3,1250,1
53,3,1000,1
44,2,109.6,0
43,4,780,1
56,4,2884.6101,0
29,2,700,1
32,4,170,1
63,2,425.35999,1
24,3,1367.2,0
24,3,650,0
50,3,846.15002,1
23,3,312,0
22,3,1000,0
44,3,1238.64,0
24,4,663.46002,0
65,3,720,1
23,3,769.22998,0
62,2,2884.6101,1
35,5,1153.84,0
55,2,576.91998,0
22,2,810,0
24,2,510,0
37,2,1961.53,1
49,3,2423.0701,1
47,4,1250,1
63,3,717.5,1
24,3,1615.38,0
29,4,961.53003,1
52,3,1153,1
61,2,1212,1
29,5,1346,1
25,2,700,1
41,2,1538.46,1
37,2,500,0
44,4,2692.3,1
32,1,600,1
51,1,400,1
25,1,900,0
41,5,1400,0
50,1,900,1
38,3,615.38,0
50,5,2884.6101,1
23,2,550,1
52,4,1576,1
58,2,1000,1
62,2,600,1
52,3,620,0
76,5,2403.8401,1
29,4,769.22998,0
73,4,292,1
21,3,300.79999,0
65,2,100,1
32,4,960,1
46,4,1000,0
50,2,516,1
35,2,749.32001,1
41,2,2884.6101,1
36,1,524.5,1
51,3,1173.6,0
22,2,297,0
50,2,644,1
25,2,325,1
22,2,326.92001,1
47,2,650,1
51,4,1500,1
50,1,675,1
54,4,1538.46,1
59,4,461.53,0
48,4,1250,1
58,4,2884.6101,1
44,2,480,1
48,2,480,1
49,2,942,1
39,2,700,1
38,2,400,0
25,1,320,0
33,4,2884.6101,1
21,2,600,1
54,3,1307.6899,1
30,3,516,0
28,3,461,0
65,4,1173.0699,1
50,2,942.29999,0
29,4,560,0
29,4,2884.6101,0
40,2,384.60999,1
33,1,769.22998,1
41,1,430.25,1
56,3,623.07001,1
51,1,520,1
34,4,715,1
33,4,1057.6899,1
34,1,375,1
67,2,770,0
58,5,2884.6101,1
34,3,640,1
23,4,865,0
40,1,960,1
42,3,400,1
36,1,400,1
34,1,650,1
49,1,414,1
25,3,662,0
26,2,183.39999,0
34,4,1550,1
55,1,1076.92,1
34,1,673.07001,0
23,1,400,0
27,5,350,0
29,5,360,0
33,2,700,1
41,3,500,0
21,2,789,0
60,4,961.53003,1
26,2,675,0
41,1,540,1
33,3,820,1
57,2,100,0
32,5,1778.84,1
55,1,434,0
39,3,2884.6101,0
51,2,1923.0699,1
21,2,320,0
55,3,1500,1
58,3,1346.15,1
36,2,2365.3799,1
52,3,700,1
33,3,1055,1
59,3,1384,1
34,2,553.84003,1
65,2,1100,1
57,1,1080,1
23,4,599.20001,0
42,1,400,0
26,1,320,0
45,2,1102.5,1
44,3,1596.15,1
45,5,1250,1
54,2,1320,1
35,3,1075,1
35,4,2884.6101,1
37,3,1288.46,0
36,3,942,0
37,4,1413.08,1
51,1,400,0
23,2,1538.46,0
29,4,800,0
52,2,650,1
36,2,600,1
42,3,1250,1
44,2,930,0
24,2,751,0
57,3,1500,1
23,3,350,0
39,5,1040,1
54,4,1538,0
46,3,1153.84,1
42,4,807,1
37,3,800,1
37,5,2692,1
32,4,769.15002,1
64,3,480,1
59,3,1923.0699,0
21,3,730.76001,0
32,1,320,1
23,2,550,1
45,5,2884.6101,1
48,1,680,1
25,2,430,0
58,3,432.5,1
53,2,1856,0
43,5,1250,0
56,3,1461,1
54,1,450,1
56,1,492,1
51,1,250,1
23,3,420,0
34,1,560,1
24,4,1250,0
23,3,1367.2,0
41,4,865.38,1
31,3,1561.38,1
42,3,1730,1
55,1,900,1
55,5,2500,1
76,4,692.29999,1
66,2,1442,1
46,2,720,1
59,5,2500,1
63,5,988,1
67,5,2500,1
21,3,1368,1
55,3,2115,0
45,5,2884,1
55,3,500,0
44,4,1730.76,1
75,4,2403,1
22,4,600,0
22,3,150,0
23,2,412,0
37,1,230.75999,1
39,2,1250,1
26,4,1826.92,0
56,2,1560,1
61,3,673,1
34,1,500,1
53,3,2307.6899,1
47,2,1384.61,1
41,5,730.76001,1
33,1,1485,1
54,2,480.76001,1
32,3,1153.84,1
58,2,290,1
25,5,1153.84,0
58,1,942.29999,1
22,2,436.39999,0
27,2,910.40002,0
39,3,325,1
30,3,640,1
43,3,480,0
67,4,1400,1
34,5,769,0
37,3,150,1
62,4,634.60999,1
60,3,805.59998,0
45,5,961,1
24,3,990,0
25,3,520,1
34,4,1153.84,1
31,2,807.69,0
58,2,399,1
34,4,961.53003,1
53,5,1634,1
55,3,496,1
37,5,1634.61,1
65,3,976.38,0
50,4,1730.76,1
35,4,384.60999,1
36,2,1442.3,1
44,4,1826,1
37,3,1442.3,1
28,4,1153.84,1
40,4,1160,1
56,4,454.39999,1
51,4,2400,1
26,3,826,1
64,4,2500,1
36,1,300,1
27,3,450,1
25,3,400,0
32,4,961.53003,1
21,2,512.5,0
33,2,553,1
62,3,1442,1
28,3,1000,0
24,3,135.5,1
68,2,597.79999,1
54,3,1200,1
59,2,230.75999,1
39,3,810,0
60,3,1000,1
65,3,1080,1
37,3,325,1
27,2,600,1
55,3,384.60999,0
64,4,900,1
21,1,384,0
40,2,1153,0
45,2,880,1
24,4,528,0
61,1,760,1
23,2,440,0
52,2,576.91998,1
56,3,720,1
64,4,2520,1
45,4,1923,0
34,2,855,0
54,4,1307.6899,1
56,5,2520,1
46,4,1000,1
50,2,2200,1
58,2,807.69,0
41,2,640,1
31,4,913.46002,1
48,5,1442.3,1
48,4,730,1
31,4,673.07001,1
45,2,700,1
31,5,1096.15,1
29,3,315,1
57,5,2307.6899,1
65,5,2500,1
36,2,600,0
48,4,1730,1
28,4,900,0
28,4,560,0
28,3,530.40002,1
64,5,2307,0
45,4,1980,1
54,5,2884.6101,1
58,5,2884.6101,1
67,5,2307.6899,1
41,5,2884.6101,1
51,3,1634,1
55,4,1480.76,1
48,4,2884.6101,1
52,3,1730,0
51,5,2884.6101,1
57,3,769,1
67,3,2884.6101,1
44,4,1980.76,1
56,2,210,1
45,5,2884.6101,1
29,2,330,0
43,4,2884.6101,1
30,2,920,1
35,4,1250,1
48,3,840,0
54,5,550,0
56,3,507.69,1
55,3,1520,1
38,1,253.75,0
28,5,473.07001,0
34,2,638,1
31,2,376.64999,1
56,3,1520,0
37,2,1240,0
47,2,1288,1
27,4,880,1
60,2,540,1
70,3,315,0
26,5,2096.1499,1
58,4,2307.6899,1
50,5,1153,1
27,4,212.5,0
23,4,663,0
23,4,1500,0
70,2,520,1
25,1,665,0
60,3,290,1
31,3,640,0
59,3,1000,0
24,4,461.53,0
57,4,2692.3,1
22,2,500,0
28,4,1576,0
24,2,436.39999,0
26,1,480,1
53,2,528,1
37,5,1057.6899,1
35,5,1346.15,1
36,2,410,0
66,5,280,0
42,3,600,0
44,2,780,0
57,4,2884.6101,1
51,4,2884,1
57,4,2403.8401,1
47,4,1338.46,1
32,3,1480,1
52,2,1800,1
40,3,525,0
26,2,765,0
51,4,1730.76,1
57,3,190,0
53,3,780,1
34,4,1019.23,1
69,3,492,1
26,3,553,0
42,2,780,1
38,4,435,0
46,3,1923.0699,1
54,5,1076.92,1
42,3,1346.15,1
45,2,400,1
36,3,780,0
46,3,1634,1
49,4,1500,0
63,5,1200,1
40,5,1461.53,1
44,1,700,1
51,2,230.75999,1
46,2,1240,1
51,4,1185.5,1
31,2,1480,0
30,3,297.5,0
57,3,390,1
35,3,1634.61,1
43,3,2115.3799,1
62,4,1923,0
38,5,2115.3799,1
55,4,2307,1
57,2,865,1
24,2,1000,0
34,2,250,0
35,4,1100,1
51,1,1316,0
40,4,928.79999,1
27,4,1846.15,0
58,2,961.53003,1
42,2,880,1
30,5,650,1
49,2,576,1
42,2,500,0
66,2,769.22998,0
24,2,120,1
51,3,880,0
65,2,650,1
24,2,810,0
26,2,613.20001,0
45,3,1153,1
60,3,1153,1
31,1,440,1
39,3,1384.61,0
56,2,842.79999,1
51,2,836,0
24,4,903,0
53,2,730.76001,1
73,2,650,1
50,2,560,1
25,2,440,0
32,3,400,0
33,3,692.29999,1
58,3,1057.6899,1
45,3,749.38,0
39,2,525.20001,1
53,4,1538.46,1
24,2,692.29999,0
59,1,300,0
36,2,1288,0
33,3,2039.2,0
52,2,807.69,1
41,3,673.07001,1
29,4,961.53003,0
74,4,2884.6101,0
25,2,673,0
51,4,1250,1
22,3,120,0
57,4,1200,1
57,4,700,1
28,2,660,1
39,3,525.20001,1
60,1,420,0
52,2,1496.15,1
26,3,1346.15,0
29,4,1346.15,0
55,4,680.84998,0
54,2,1794.87,0
40,2,2884.6101,0
44,3,650,1
21,3,440,0
40,5,1365,1
38,3,1634,0
46,4,1884.61,1
54,3,1000,1
27,4,750,1
47,4,2307.6899,1
43,3,596.15002,0
52,4,1140,1
34,2,1634.61,1
60,2,1250,1
65,3,1442,1
33,1,1485,1
43,2,826.91998,1
52,4,2307,1
42,4,1365,1
26,2,300,0
31,4,899.03003,1
42,3,880,1
59,2,1100,0
21,3,374,0
62,3,1206.8,1
59,2,518,0
61,3,842.79999,0
46,2,880,1
34,2,700,1
44,3,1124.8,0
59,2,700,1
55,3,807,1
22,3,250,0
53,4,807,1
51,3,1400,0
47,2,690,1
30,4,865.38,0
34,3,572,1
32,2,1500,1
51,2,1307.6899,1
21,3,144.23,0
35,1,1100,0
55,3,1038.46,1
24,2,500,0
51,3,834,1
25,2,1000,1
48,2,600,0
51,4,1880,0
31,3,520,1
44,5,1673.0699,1
59,3,525,0
38,2,986,1
31,3,1538.46,0
64,5,280,1
65,4,1057,1
58,2,2884.6101,1
34,2,1012.5,1
40,3,525.20001,1
40,3,1500,1
40,3,1696,0
38,3,1923.0699,1
41,3,1038.46,1
41,4,865,1
54,4,1000,1
27,2,2010,1
50,3,133,0
33,3,1153,0
40,2,876.91998,1
37,5,1415.45,0
42,2,470,0
58,3,2740.7,1
21,2,396,0
42,4,720,1
28,3,700,1
36,2,1215,0
43,5,576,1
31,4,865,1
50,3,1846.15,1
43,3,400,1
27,4,1199.25,1
29,2,441,1
31,4,1192.3,0
23,3,576.91998,1
31,3,620,1
48,3,500,1
24,3,1700,0
27,3,1350,0
68,1,335,1
56,2,1440,1
55,3,1000,1
52,3,456,1
52,4,576.91998,0
31,4,600,1
31,4,646.09003,0
49,2,1538.46,1
67,5,1250,0
46,4,1346,1
28,2,600,0
33,2,488,0
27,2,282.20001,1
24,3,320,1
43,5,2884.6101,1
74,5,2884.6101,1
35,4,1923,1
41,4,1200,1
44,3,1250,1
26,3,415,1
53,2,884.60999,0
53,4,1058,0
39,2,986,1
52,4,1058,1
66,1,269,1
57,5,1153,1
59,4,2692,1
60,3,2884.6101,1
32,5,1307,1
36,3,673.07001,1
45,3,1600,1
40,1,923.07001,1
45,5,1884.61,1
35,4,720,1
61,4,1057.6899,0
51,2,350,0
38,4,1346.15,0
24,3,600,1
41,3,320,1
49,3,2884.6101,0
41,1,400,1
60,4,1269.23,1
48,3,1040,1
46,1,900,1
35,4,440,0
48,4,576.91998,1
54,2,355.76001,1
28,3,912,1
36,2,320,0
74,4,2884.6101,1
49,2,920,1
21,2,488,0
40,2,550,1
56,2,1640,1
61,5,1461.53,1
57,2,1640,1
60,4,892.5,1
21,3,120,0
37,3,1250,1
27,3,440,1
61,3,700,1
43,3,2884.6101,1
34,5,1346.0699,1
22,2,846.15002,0
21,2,423.07001,0
38,2,542.5,0
57,4,2884.6101,1
53,2,425.88,1
39,5,2884.6101,1
58,1,480,0
59,3,1692.3,1
44,2,454,0
45,4,2884.6101,1
48,3,800,1
29,4,560,1
64,2,1923.0699,1
30,2,1374.4,1
41,3,880,1
60,3,2508,1
58,5,2884.6101,1
38,2,1184,1
56,4,2403.8401,1
44,2,961.53003,1
50,2,1346,1
50,3,1442,1
37,5,1153,1
59,4,2884.6101,0
54,4,1923,0
62,2,346,1
58,4,2307.6899,1
24,2,430,0
28,2,692,0
60,3,1666.66,0
36,4,669.59998,1
30,2,1269.23,1
32,2,510,1
33,3,270,0
28,4,673.07001,0
44,2,653.84003,0
34,5,2307.6899,1
33,4,1519.23,1
27,2,396,0
40,3,324,1
23,3,400,0
50,4,1760,0
58,4,1700,1
54,3,2884.6101,1
52,4,1153,0
57,4,530,1
47,2,748.84998,1
58,5,2692,1
47,1,673.07001,1
53,2,1120,1
61,2,380,0
39,3,855,1
62,3,680,1
27,2,400,0
28,2,769,0
53,5,1783,1
39,4,1068.85,1
33,1,420,1
39,4,480,0
35,3,340,1
43,3,800,1
51,4,969.22998,1
26,3,330,0
41,2,942.29999,1
72,3,538.46002,1
30,2,800,0
51,1,256,0
52,3,1230.76,0
37,2,980.76001,0
22,3,900,0
53,3,1250,1
38,3,576.91998,1
31,5,900,1
49,4,1346.15,1
56,1,1200,0
61,4,1346.15,1
60,2,600,1
53,4,1125,0
37,2,400,0
34,2,1519.23,1
41,5,1000,1
24,3,461.53,0
43,3,576,0
27,4,367,0
34,3,143,0
22,3,730,0
56,2,1153.84,0
26,3,333,0
41,4,2884.6101,1
29,4,320,1
63,3,700,1
31,4,1442.3,1
62,3,380,1
74,2,415,1
26,3,769.22998,0
52,3,960,1
42,1,342,1
25,1,291,0
71,2,760,1
45,3,216,1
56,2,800,1
23,4,1346,0
53,4,1100,1
33,3,520,0
26,3,346.14999,1
36,2,180,0
66,2,200,1
30,5,1850,0
26,2,477,0
64,3,800,1
50,3,400,1
60,4,1250,1
46,2,1364,1
26,2,640,0
24,2,380,0
60,5,2307,1
53,2,576.40002,1
56,1,1200,0
47,2,1250,1
61,5,2884.6101,1
60,2,360,1
46,2,673,1
35,2,1000,1
42,4,698.07001,1
32,5,2884.6101,1
43,3,860,1
45,2,1250,1
55,2,1605.76,1
26,3,250,1
26,4,1230.76,0
44,5,600,0
29,3,880,0
40,2,1923.0699,1
41,4,2884.6101,1
33,1,580,0
36,1,500,1
49,2,1900,1
55,4,2000,0
40,1,680,1
45,3,400,1
42,1,350,1
45,1,600,1
57,5,1846.15,0
56,1,226.14999,1
22,3,420,0
40,4,2884.6101,1
37,4,1250,1
67,4,2884.6101,0
32,2,1153,1
40,4,2788,1
72,2,1375,0
37,2,1250,0
22,2,500,0
47,3,461.53,1
23,2,410,0
51,1,450,1
43,2,1057.6899,1
22,3,185,0
54,5,1153.84,1
42,2,631.20001,1
21,3,390,0
49,5,2788.46,1
31,2,989.25,1
47,3,1442.3,1
80,3,288.45999,1
57,5,2884.6101,0
23,3,244.5,0
54,4,2307.6899,1
63,2,800,0
64,1,1040,0
34,2,440,0
22,4,596.15002,0
32,5,1211.53,0
30,5,1250,0
30,2,1000,1
27,2,400,0
42,3,576,0
69,1,403,1
24,1,461,0
42,1,769,1
47,4,1000,0
37,1,923,0
50,1,750,0
50,4,1538.46,1
44,4,1500,1
46,2,400,0
46,2,461,1
30,3,620,0
31,4,500,0
50,1,519.22998,0
24,2,160,0
46,3,1403.84,0
43,3,500,0
61,1,480,1
55,4,1750,1
44,5,600,1
72,5,2019.23,1
41,3,1250,0
47,4,961,1
48,1,640.40002,1
24,4,865.38,0
45,4,576.91998,0
37,4,600,0
28,3,876.91998,0
34,4,1923.0699,0
41,1,730,0
28,3,323.75,1
47,1,500,1
52,2,870,1
36,1,365,1
46,1,720,1
45,3,1250,0
35,3,653.84003,1
64,5,2884.6101,0
45,4,1546.15,1
58,1,350,1
21,3,600,0
34,1,360,0
28,2,400,0
40,4,1346.15,1
40,2,1440,1
21,2,810,0
39,2,1280,1
49,1,230,1
57,4,981.20001,0
44,3,1900,0
59,4,1200,1
50,5,2884.6101,1
38,2,1254.04,1
35,2,461,1
53,4,1880,1
21,2,730,0
55,3,600,1
26,3,880,0
44,2,520,1
46,3,1120,0
37,5,1576.92,1
39,1,420,1
55,5,1269,1
39,1,1440,1
55,5,1836,1
48,4,1923.0699,1
40,5,961.53003,1
62,1,1400,1
61,4,2884.6101,0
36,3,1440,1
43,2,631.20001,1
23,2,405,1
52,4,2884.6101,1
30,4,1596,1
55,2,615.38,1
61,3,241,1
54,2,480,1
43,5,1107,1
56,5,1826.92,1
42,3,2884.6101,1
71,5,2461.53,1
46,1,384.60999,1
44,5,1384.61,1
43,3,1126,1
22,3,500,1
55,3,1250,1
21,2,276.92001,0
29,1,461.53,1
45,2,461.53,0
36,2,1260,1
27,2,1153,1
40,3,1260,1
60,3,1826.92,1
60,2,640,1
45,3,461.53,1
43,4,1107,0
31,2,961.53003,1
64,4,2884.6101,1
64,5,2000,1
42,4,1923.0699,1
62,1,500,1
58,2,540,1
37,2,1060,1
40,4,1615.38,1
30,2,807,1
34,2,420,1
44,4,2884.6101,1
66,2,1155,1
43,1,730,1
43,1,769,1
52,4,1384.61,0
38,3,900,1
31,3,600,1
42,1,300,1
42,2,2019.23,1
32,3,1788.46,1
35,3,870,1
44,2,2115.3799,1
58,2,576.91998,1
32,2,520,0
48,3,1769.23,0
42,5,1346.15,1
49,2,1250,1
35,2,880,1
34,1,580,1
58,1,415,1
68,4,2884.6101,0
26,4,1134,0
52,3,2884.6101,1
42,3,807,1
48,3,1900,1
59,3,500,1
